tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377293	4377300	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377290	4377297	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377186	4377193	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377143	4377150	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377099	4377106	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376916	4376923	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376823	4376830	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377158	4377169	0	0	0	0	0	0	no
POU6F1	MA0628.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377185	4377194	0	0	0	0	0	0	no
POU6F1	MA0628.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377185	4377194	0	0	0	0	0	0	no
KLF11	MA1512.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377065	4377075	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377218	4377229	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376963	4376974	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377662	4377669	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377662	4377669	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377609	4377616	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377392	4377399	0	0	0	0	0	0	no
FOSB	MA1127.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376844	4376854	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376845	4376851	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376848	4376854	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377207	4377213	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377284	4377290	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377659	4377665	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377755	4377761	0.2023	0.21411	0.13196	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377450	4377456	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376990	4376996	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376811	4376817	0	0	0	0	0	0	no
FOS	MA0476.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376889	4376899	0	0	0	0	0	0	no
FOS	MA0476.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376889	4376899	0	0	0	0	0	0	no
OVOL1	MA1544.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377024	4377037	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377197	4377202	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377236	4377241	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377289	4377294	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377587	4377592	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377615	4377620	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377741	4377746	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377632	4377637	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377289	4377294	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377253	4377258	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377119	4377124	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377098	4377103	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377219	4377226	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376964	4376971	0	0	0	0	0	0	no
JUN	MA0488.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376842	4376854	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-13215	Vespryn	scaffold-ma2	4377468	4377482	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-13215	Vespryn	scaffold-ma2	4377688	4377702	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-13215	Vespryn	scaffold-ma2	4377635	4377649	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377098	4377109	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377182	4377193	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377742	4377753	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377365	4377376	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377186	4377197	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377099	4377110	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376823	4376834	0	0	0	0	0	0	no
RORA	MA0071.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377606	4377615	0	0	0	0	0	0	no
ZNF341	MA1655.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377446	4377457	0	0	0	0	0	0	no
ZNF341	MA1655.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377155	4377166	0	0	0	0	0	0	no
ZNF341	MA1655.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377092	4377103	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376828	4376836	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376961	4376969	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377086	4377094	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377743	4377751	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377351	4377359	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377272	4377280	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377166	4377174	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376905	4376913	0	0	0	0	0	0	no
ELK4	MA0076.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377469	4377479	0	0	0	0	0	0	no
ELK4	MA0076.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377689	4377699	0	0	0	0	0	0	no
ELK4	MA0076.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377638	4377648	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376971	4376981	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377239	4377249	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377372	4377382	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377417	4377427	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377592	4377602	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377637	4377647	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377690	4377700	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4377470	4377480	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-13215	Vespryn	scaffold-ma2	4376897	4376907	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377220	4377226	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4376965	4376971	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-13215	Vespryn	scaffold-ma2	4377102	4377109	0	0	0	0	0	0	no
EHF	MA0598.3	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590145	12590159	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590147	12590156	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590165	12590174	0	0	0	0	0	0	no
TFAP2A	MA0003.4	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590166	12590179	0	0	0	0	0	0	no
TFAP2A	MA0003.4	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590167	12590180	0	0	0	0	0	0	no
TFAP2A	MA0003.4	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590092	12590105	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590165	12590175	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590147	12590157	0	0	0	0	0	0	no
ELK4	MA0076.2	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590164	12590174	0	0	0	0	0	0	no
TFAP4	MA0691.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590181	12590190	0	0	0	0	0	0	no
TFAP4	MA0691.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590181	12590190	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590112	12590120	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590142	12590150	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590187	12590196	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590119	12590128	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590133	12590139	0	0	0	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590181	12590190	0	0	0	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590181	12590190	0	0	0	0	0	0	no
ZBTB6	MA1581.1	crovir-transcript-11720	Exonuclease_1	scaffold-ma6	12590150	12590162	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461470	85461481	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461493	85461504	0	0	0	0	0	0	no
BARX2	MA1471.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461260	85461271	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461492	85461498	0	0	0	0	0	0	no
FOXO4	MA0848.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461511	85461517	0	0	0	0	0	0	no
SOX10	MA0442.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461503	85461513	0	0	0	0	0	0	no
SOX10	MA0442.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461512	85461522	0	0	0	0	0	0	no
SOX10	MA0442.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461901	85461911	0	0	0	0	0	0	no
NR4A1	MA1112.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461734	85461745	0	0	0	0	0	0	no
NR4A1	MA1112.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461797	85461808	0	0	0	0	0	0	no
NR4A1	MA1112.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461085	85461096	0	0	0	0	0	0	no
FIGLA	MA0820.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461427	85461436	0	0	0	0	0	0	no
RORA	MA0071.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461271	85461280	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461178	85461183	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461381	85461386	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461462	85461467	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461466	85461471	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461500	85461505	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461566	85461571	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461621	85461626	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461851	85461856	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461881	85461886	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461927	85461932	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461368	85461373	0	0	0	0	0	0	no
Arid3a	MA0151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461093	85461098	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461048	85461054	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461060	85461066	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461097	85461103	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461203	85461209	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461223	85461229	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461350	85461356	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461422	85461428	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461765	85461771	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461859	85461865	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461942	85461948	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461870	85461876	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461749	85461755	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461646	85461652	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461432	85461438	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461173	85461179	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461001	85461007	0	0	0	0	0	0	no
MEIS1	MA0498.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460989	85460995	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461928	85461935	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461897	85461904	0	0	0	0	0	0	no
Dlx4	MA0881.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461642	85461649	0	0	0	0	0	0	no
FOXO3	MA0157.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461511	85461518	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461242	85461256	0	0	0	0	0	0	no
ZBTB26	MA1579.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461020	85461034	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461165	85461172	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461222	85461229	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461563	85461570	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461281	85461288	0	0	0	0	0	0	no
NR4A2	MA0160.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461086	85461093	0	0	0	0	0	0	no
NFIA	MA0670.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461800	85461809	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461768	85461775	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461768	85461775	0	0	0	0	0	0	no
Bhlha15	MA0607.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461567	85461574	0	0	0	0	0	0	no
RORC	MA1151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461217	85461228	0	0	0	0	0	0	no
RORC	MA1151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461370	85461381	0	0	0	0	0	0	no
RORC	MA1151.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461087	85461098	0	0	0	0	0	0	no
Irx2	PH0082.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461765	85461781	0	0	0	0	0	0	no
Irx2	PH0082.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461764	85461780	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461459	85461470	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461463	85461474	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461489	85461500	0	0	0	0	0	0	no
FOXC2	MA0846.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461508	85461519	0	0	0	0	0	0	no
CTCF	MA0139.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461799	85461817	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461375	85461383	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461800	85461808	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461839	85461847	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461838	85461846	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461312	85461320	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461140	85461148	0	0	0	0	0	0	no
NFIX	MA0671.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461085	85461093	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461010	85461019	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461076	85461085	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461121	85461130	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461634	85461643	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461830	85461839	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461825	85461834	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461815	85461824	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461756	85461765	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461719	85461728	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461705	85461714	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461610	85461619	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461146	85461155	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461026	85461035	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461004	85461013	0	0	0	0	0	0	no
NFATC1	MA0624.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460962	85460971	0	0	0	0	0	0	no
SREBF1	MA0595.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461578	85461587	0	0	0	0	0	0	no
SREBF1	MA0595.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461591	85461600	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460974	85460985	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461573	85461584	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461534	85461545	0	0	0	0	0	0	no
Ddit3::Cebpa	MA0019.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461411	85461422	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460973	85460982	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461325	85461334	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461437	85461446	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461607	85461616	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461710	85461719	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461746	85461755	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461765	85461774	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461722	85461731	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461655	85461664	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461578	85461587	0	0	0	0	0	0	no
TBX3	MA1566.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461048	85461057	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460961	85460971	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461003	85461013	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461145	85461155	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461609	85461619	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461704	85461714	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461824	85461834	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461829	85461839	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461634	85461644	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461121	85461131	0	0	0	0	0	0	no
ELF5	MA0136.2	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461076	85461086	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461260	85461267	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461897	85461904	0	0	0	0	0	0	no
PITX2	MA1547.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461497	85461504	0	0	0	0	0	0	no
SREBF2	MA0596.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461591	85461600	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85460998	85461006	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461643	85461651	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461939	85461947	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461671	85461679	0	0	0	0	0	0	no
SOX9	MA0077.1	crovir-transcript-3893	LAAO_3	scaffold-ma4	85461620	85461628	0	0	0	0	0	0	no
